Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,65.559998,65.650002,65.099998,65.540001,63.399010,3038900
2017-01-04,65.809998,66.370003,65.800003,66.260002,64.095490,4047900
2017-01-05,66.309998,66.989998,66.129997,66.849998,64.666214,2857800
2017-01-06,66.809998,67.489998,66.599998,67.360001,65.159546,2994800
2017-01-09,67.019997,67.099998,66.230003,66.419998,64.250252,3155300
2017-01-10,66.419998,66.430000,65.349998,65.389999,63.253910,3492400
2017-01-11,65.300003,65.410004,65.000000,65.309998,63.176517,3809000
2017-01-12,65.370003,65.940002,65.260002,65.849998,63.698872,2992400
2017-01-13,65.900002,66.029999,65.610001,65.879997,63.727898,1888100
2017-01-17,65.919998,67.180000,65.870003,67.099998,64.908043,5134900
2017-01-18,67.199997,68.190002,67.180000,67.860001,65.643211,5127300
2017-01-19,67.489998,67.550003,66.910004,67.040001,65.224869,2767900
2017-01-20,67.430000,68.349998,67.309998,67.949997,66.110214,3940600
2017-01-23,67.699997,67.879997,67.519997,67.550003,65.721046,2872900
2017-01-24,67.669998,68.349998,67.639999,68.260002,66.411835,2786300
2017-01-25,68.199997,68.449997,68.019997,68.430000,66.577225,3034800
2017-01-26,68.349998,68.500000,67.779999,68.239998,66.392372,4655900
2017-01-27,65.000000,65.050003,63.430000,64.680000,62.928761,14874900
2017-01-30,64.290001,64.849998,63.950001,64.529999,62.782814,7992400
2017-01-31,64.529999,65.089996,64.339996,64.580002,62.831470,6983200
2017-02-01,64.500000,65.000000,64.430000,64.720001,62.967678,4915800
2017-02-02,65.089996,66.019997,64.820000,65.680000,63.901684,7063600
2017-02-03,66.339996,66.339996,65.750000,65.970001,64.183830,4478200
2017-02-06,66.080002,66.080002,65.449997,65.489998,63.716824,2897500
2017-02-07,65.730003,66.790001,65.720001,66.559998,64.757851,3255600
2017-02-08,66.669998,66.989998,66.400002,66.589996,64.787041,3575100
2017-02-09,66.589996,66.809998,66.260002,66.599998,64.796768,3223700
2017-02-10,66.660004,67.849998,66.470001,67.720001,65.886452,5568100
2017-02-13,67.860001,67.860001,67.290001,67.709999,65.876717,4798200
2017-02-14,67.500000,68.120003,67.190002,67.739998,65.905907,5134800
2017-02-15,67.529999,68.739998,67.519997,68.610001,66.752350,4576200
2017-02-16,68.610001,69.040001,68.029999,69.000000,67.131798,5172700
2017-02-17,70.949997,72.870003,70.580002,71.980003,70.031105,15036900
2017-02-21,72.760002,73.900002,72.639999,73.180000,71.198624,10553800
2017-02-22,73.300003,73.580002,72.849998,73.489998,71.500221,5811800
2017-02-23,73.879997,75.089996,73.790001,74.440002,72.424507,7203800
2017-02-24,73.570000,74.110001,72.809998,73.349998,71.364021,6461600
2017-02-27,72.690002,73.019997,72.180000,72.650002,70.682961,5201400
2017-02-28,72.669998,73.570000,72.410004,72.980003,71.004036,4497900
2017-03-01,73.050003,73.570000,72.699997,73.459999,71.471039,4093000
2017-03-02,72.989998,73.800003,72.699997,73.739998,71.743454,4442400
2017-03-03,73.470001,73.699997,72.580002,73.589996,71.597519,3807700
2017-03-06,73.239998,73.849998,73.150002,73.790001,71.792099,3994700
2017-03-07,73.599998,73.889999,73.540001,73.720001,71.723991,3216200
2017-03-08,73.320000,73.779999,73.139999,73.160004,71.179161,4141700
2017-03-09,73.410004,73.650002,73.110001,73.370003,71.383484,4049600
2017-03-10,73.739998,74.339996,73.449997,74.260002,72.249374,3375600
2017-03-13,73.919998,74.269997,73.750000,73.900002,71.899132,3024500
2017-03-14,73.559998,74.059998,73.489998,73.650002,71.655899,3502300
2017-03-15,73.589996,74.099998,73.330002,73.940002,71.938049,4176100
2017-03-16,73.830002,74.029999,73.570000,73.900002,71.899132,3182200
2017-03-17,74.019997,74.269997,73.709999,73.959999,71.957504,5099000
2017-03-20,73.800003,73.989998,73.580002,73.800003,71.801834,2796100
2017-03-21,73.959999,74.010002,73.500000,73.699997,71.704529,3694700
2017-03-22,74.010002,74.250000,73.459999,73.680000,71.685081,2810900
2017-03-23,73.610001,74.440002,73.519997,73.919998,71.918571,2843700
2017-03-24,73.919998,74.000000,73.349998,73.669998,71.675346,2621900
2017-03-27,73.410004,73.739998,73.029999,73.430000,71.441849,3052400
2017-03-28,73.220001,74.029999,73.089996,73.769997,71.772644,3605200
2017-03-29,73.589996,73.830002,73.440002,73.559998,71.568329,2450200
2017-03-30,73.320000,73.550003,73.110001,73.230003,71.247269,2346000
2017-03-31,72.980003,73.510002,72.779999,73.190002,71.208351,2849500
2017-04-03,73.099998,73.650002,72.989998,73.370003,71.383484,3397000
2017-04-04,73.500000,73.769997,73.180000,73.620003,71.626701,4043800
2017-04-05,73.550003,74.050003,73.309998,73.459999,71.471039,3882300
2017-04-06,73.400002,73.699997,72.959999,73.129997,71.149971,4064700
2017-04-07,73.180000,73.889999,72.930000,73.449997,71.461311,3250900
2017-04-10,73.389999,73.959999,73.209999,73.730003,71.733734,2230900
2017-04-11,73.639999,73.959999,73.430000,73.699997,71.704529,2517900
2017-04-12,73.629997,74.099998,73.440002,74.000000,71.996422,2816600
2017-04-13,73.709999,73.910004,73.580002,73.660004,71.665627,2334200
2017-04-17,73.639999,74.169998,73.519997,74.070000,72.064522,1949500
2017-04-18,74.070000,74.879997,73.970001,74.370003,72.356392,3914500
2017-04-19,73.809998,73.889999,73.220001,73.389999,71.789047,3246100
2017-04-20,73.339996,73.519997,72.949997,73.180000,71.583633,3114700
2017-04-21,73.029999,73.389999,72.919998,73.019997,71.427116,2718200
2017-04-24,73.290001,73.760002,73.209999,73.660004,72.053162,3311300
2017-04-25,73.910004,74.370003,73.730003,74.220001,72.600945,3623100
2017-04-26,74.160004,74.160004,73.459999,73.500000,71.896645,3244900
2017-04-27,73.519997,73.849998,73.250000,73.300003,71.701019,3907000
2017-04-28,71.180000,72.540001,70.169998,72.040001,70.468498,7452300
2017-05-01,72.290001,72.559998,71.769997,71.800003,70.233734,3369900
2017-05-02,72.019997,72.110001,70.750000,70.760002,69.216415,4405700
2017-05-03,70.900002,71.180000,70.660004,71.080002,69.529442,3703900
2017-05-04,71.400002,72.220001,71.099998,71.949997,70.380463,4348300
2017-05-05,72.010002,72.139999,71.540001,71.809998,70.243515,2700400
2017-05-08,71.830002,72.080002,71.650002,71.839996,70.272858,2177600
2017-05-09,71.849998,72.120003,71.370003,71.500000,69.940277,2251200
2017-05-10,71.470001,71.900002,71.269997,71.800003,70.233734,3240200
2017-05-11,71.480003,71.660004,71.330002,71.620003,70.057663,2538000
2017-05-12,71.599998,71.669998,71.180000,71.250000,69.695724,1972800
2017-05-15,71.300003,71.839996,71.279999,71.650002,70.087006,2489600
2017-05-16,71.779999,71.980003,71.540001,71.580002,70.018532,2907500
2017-05-17,71.580002,76.860001,71.580002,75.690002,74.038879,18843900
2017-05-18,73.970001,74.900002,73.019997,73.930000,72.317261,7494600
2017-05-19,74.269997,75.900002,74.010002,74.820000,73.187851,6902700
2017-05-22,75.000000,75.230003,74.180000,74.279999,72.659630,4182700
2017-05-23,74.360001,74.779999,73.739998,73.839996,72.229225,2799700
2017-05-24,74.050003,74.720001,73.930000,74.599998,72.972649,2595700
