Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,158.199997,160.759995,155.740005,156.740005,153.254303,1259100
2017-01-04,156.899994,158.250000,156.440002,157.699997,154.192963,765900
2017-01-05,157.259995,157.410004,154.350006,155.380005,151.924561,952100
2017-01-06,155.910004,157.119995,155.500000,156.559998,153.078308,932000
2017-01-09,155.500000,156.800003,154.660004,155.960007,152.491684,695700
2017-01-10,156.119995,157.460007,155.449997,156.699997,153.215210,674500
2017-01-11,156.449997,157.089996,155.309998,157.009995,153.518311,679700
2017-01-12,156.389999,156.389999,154.229996,155.350006,151.895233,827900
2017-01-13,156.279999,158.750000,155.479996,156.070007,152.599228,934900
2017-01-17,154.020004,154.289993,152.460007,152.679993,149.284607,1077300
2017-01-18,153.539993,154.860001,152.199997,154.639999,151.201035,1065800
2017-01-19,155.000000,157.399994,152.619995,155.350006,151.895233,890000
2017-01-20,155.740005,157.710007,155.490005,157.029999,153.537872,632900
2017-01-23,155.910004,157.139999,155.320007,155.940002,152.472122,1143800
2017-01-24,156.770004,160.220001,156.300003,159.589996,156.040955,832000
2017-01-25,160.800003,162.880005,160.070007,162.199997,158.592896,1065600
2017-01-26,162.380005,163.970001,161.889999,163.630005,159.991104,894100
2017-01-27,163.399994,164.529999,163.020004,164.039993,160.391968,639600
2017-01-30,163.940002,163.940002,161.389999,163.250000,159.619553,708800
2017-01-31,162.160004,163.250000,161.389999,162.570007,158.954666,982300
2017-02-01,163.990005,166.339996,162.619995,162.720001,159.101349,1136800
2017-02-02,161.410004,162.949997,160.520004,162.110001,158.504898,819700
2017-02-03,163.889999,164.470001,162.720001,163.889999,160.245300,1272600
2017-02-06,162.619995,163.979996,161.570007,163.449997,159.815094,693000
2017-02-07,164.250000,164.250000,162.330002,162.500000,158.886215,847400
2017-02-08,161.669998,163.190002,160.770004,162.800003,159.179550,845700
2017-02-09,162.940002,165.169998,162.050003,164.479996,160.822189,788100
2017-02-10,165.139999,165.979996,164.410004,165.309998,161.633728,634000
2017-02-13,166.100006,168.289993,165.929993,166.800003,163.090591,959200
2017-02-14,166.979996,169.080002,166.470001,168.220001,164.479019,1074900
2017-02-15,168.949997,170.809998,167.979996,169.130005,165.368774,950700
2017-02-16,168.869995,169.160004,166.460007,167.580002,163.853256,1183000
2017-02-17,166.479996,168.020004,166.250000,167.910004,164.175919,730800
2017-02-21,168.250000,169.330002,167.389999,167.929993,164.195450,809400
2017-02-22,166.880005,168.610001,166.690002,168.029999,164.293243,928600
2017-02-23,168.350006,170.089996,167.389999,169.779999,166.004333,877600
2017-02-24,168.559998,169.130005,167.429993,168.669998,164.919006,1257600
2017-02-27,168.740005,169.160004,167.850006,167.949997,164.215027,991300
2017-02-28,167.190002,168.080002,166.100006,166.970001,163.256821,1042200
2017-03-01,169.639999,173.720001,169.449997,172.210007,168.380295,1049600
2017-03-02,172.009995,172.009995,166.570007,167.119995,164.118225,877900
2017-03-03,167.259995,168.350006,167.089996,168.009995,164.992249,621000
2017-03-06,166.559998,167.880005,165.009995,166.970001,163.970932,805000
2017-03-07,166.789993,167.979996,165.630005,166.729996,163.735245,614600
2017-03-08,168.070007,168.490005,166.130005,166.660004,163.666504,538200
2017-03-09,167.289993,167.770004,165.940002,166.529999,163.538834,608400
2017-03-10,167.630005,167.630005,164.690002,166.190002,163.204926,913500
2017-03-13,166.089996,166.529999,165.089996,165.479996,162.507690,988800
2017-03-14,164.910004,166.279999,163.509995,165.960007,162.979095,534500
2017-03-15,166.529999,166.729996,163.570007,163.750000,160.808792,789500
2017-03-16,163.750000,165.580002,163.250000,164.490005,161.535507,718200
2017-03-17,164.320007,164.869995,161.449997,162.089996,159.178589,2603100
2017-03-20,161.669998,162.990005,160.660004,160.940002,158.049240,875800
2017-03-21,161.960007,162.289993,154.800003,155.050003,152.265030,1337200
2017-03-22,154.279999,156.149994,151.679993,154.759995,151.980255,1004300
2017-03-23,154.649994,157.500000,153.559998,154.970001,152.186493,965700
2017-03-24,155.929993,156.860001,153.570007,154.970001,152.186493,875500
2017-03-27,151.289993,154.460007,149.509995,154.169998,151.400833,811000
2017-03-28,154.300003,156.720001,153.740005,156.059998,153.256912,877400
2017-03-29,155.259995,155.839996,154.029999,154.429993,151.656158,457100
2017-03-30,154.130005,157.369995,154.130005,156.639999,153.826462,756200
2017-03-31,155.889999,156.570007,154.509995,154.729996,151.950775,504700
2017-04-03,155.270004,155.880005,152.490005,154.490005,151.715103,820700
2017-04-04,153.809998,155.220001,153.429993,154.190002,151.420486,659900
2017-04-05,155.679993,156.259995,152.100006,152.380005,149.643005,575300
2017-04-06,152.369995,153.690002,151.199997,153.369995,150.615219,798100
2017-04-07,152.380005,153.899994,151.720001,153.020004,150.271500,589300
2017-04-10,152.750000,153.809998,150.960007,151.550003,148.827911,548200
2017-04-11,150.770004,151.479996,149.660004,151.479996,148.759171,616000
2017-04-12,150.639999,151.550003,148.839996,149.820007,147.128983,1071200
2017-04-13,149.199997,150.360001,147.550003,147.929993,145.272934,1516500
2017-04-17,149.509995,153.860001,149.119995,153.710007,150.949112,1406000
2017-04-18,153.179993,154.490005,150.630005,151.850006,149.122528,1264900
2017-04-19,153.100006,153.759995,151.169998,151.479996,148.759171,802200
2017-04-20,152.869995,154.830002,152.169998,154.279999,151.508865,613400
2017-04-21,153.869995,155.250000,153.460007,153.910004,151.145508,630600
2017-04-24,157.570007,158.869995,156.710007,156.970001,154.150558,693300
2017-04-25,158.360001,159.910004,157.660004,157.729996,154.896881,862600
