Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,76.339996,76.769997,75.459999,75.839996,73.303970,1664400
2017-01-04,76.199997,77.080002,75.849998,76.970001,74.396179,1281900
2017-01-05,76.870003,76.870003,75.230003,76.370003,73.816246,1033800
2017-01-06,76.489998,76.760002,75.370003,75.620003,73.091339,1667100
2017-01-09,75.290001,75.660004,72.589996,72.830002,70.394623,3979400
2017-01-10,72.879997,73.930000,72.029999,73.480003,71.022888,2469200
2017-01-11,73.510002,74.019997,73.089996,74.019997,71.544823,1438000
2017-01-12,73.639999,73.849998,72.400002,73.529999,71.071220,1195100
2017-01-13,73.830002,74.430000,73.470001,73.680000,71.216209,876200
2017-01-17,73.150002,73.430000,72.639999,73.050003,70.607269,1758400
2017-01-18,73.230003,73.339996,72.599998,73.290001,70.839241,1825200
2017-01-19,73.489998,73.489998,72.419998,72.750000,70.317299,1665200
2017-01-20,72.870003,73.699997,72.389999,73.699997,71.235527,1782600
2017-01-23,73.349998,73.620003,72.830002,73.449997,70.993889,1342000
2017-01-24,73.489998,74.080002,73.110001,73.839996,71.370857,1196500
2017-01-25,74.360001,74.559998,73.519997,74.180000,71.699478,1894300
2017-01-26,71.910004,72.610001,68.089996,70.260002,67.910568,7648900
2017-01-27,69.820000,69.910004,67.809998,69.389999,67.069664,4582100
2017-01-30,69.150002,69.279999,67.699997,67.959999,65.687485,3038600
2017-01-31,67.639999,68.040001,67.169998,67.440002,65.184868,3669200
2017-02-01,68.089996,68.430000,66.589996,66.769997,64.537262,2988000
2017-02-02,66.599998,66.800003,65.330002,66.449997,64.227966,3702400
2017-02-03,67.230003,68.269997,67.010002,67.709999,65.445839,2869400
2017-02-06,66.699997,68.000000,66.699997,67.330002,65.078537,1867700
2017-02-07,67.559998,67.839996,67.180000,67.550003,65.291191,1446200
2017-02-08,67.500000,67.889999,67.320000,67.570000,65.310516,1912900
2017-02-09,68.029999,68.680000,67.580002,68.449997,66.161087,1744600
2017-02-10,68.629997,69.400002,68.500000,69.400002,67.079323,2106600
2017-02-13,69.709999,70.000000,69.010002,69.820000,67.485275,2018100
2017-02-14,69.650002,70.080002,69.440002,69.860001,67.523941,1429500
2017-02-15,69.910004,71.650002,69.699997,71.550003,69.157425,2265800
2017-02-16,71.000000,71.790001,71.000000,71.320000,68.935120,1419400
2017-02-17,70.750000,71.110001,70.309998,71.099998,68.722473,1261000
2017-02-21,71.430000,71.650002,70.900002,71.199997,68.819122,1415100
2017-02-22,70.809998,71.480003,70.809998,71.459999,69.070435,1202100
2017-02-23,71.750000,71.970001,71.430000,71.959999,69.553719,1667800
2017-02-24,71.559998,71.970001,71.239998,71.949997,69.544044,1018800
2017-02-27,71.949997,72.510002,71.860001,72.080002,69.669708,1089500
2017-02-28,71.889999,72.300003,70.769997,71.209999,68.828789,2616600
2017-03-01,72.000000,72.660004,71.629997,72.529999,70.104660,2322000
2017-03-02,72.550003,72.599998,71.709999,71.709999,69.312080,1633300
2017-03-03,71.830002,72.300003,71.010002,71.309998,68.925446,1523200
2017-03-06,71.089996,71.570000,70.779999,71.070000,68.693474,1064900
2017-03-07,71.050003,71.250000,70.709999,70.900002,68.529167,896500
2017-03-08,71.250000,71.919998,71.209999,71.300003,68.915787,1018300
2017-03-09,71.589996,71.790001,70.650002,70.720001,68.355186,1729300
2017-03-10,71.220001,71.559998,70.989998,71.349998,68.964119,1272800
2017-03-13,71.349998,72.080002,71.230003,71.900002,69.495728,1199500
2017-03-14,71.010002,71.449997,70.690002,71.180000,69.349579,1296300
