Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,74.000000,74.559998,73.540001,74.169998,72.579880,2019800
2017-01-04,74.379997,74.949997,74.209999,74.370003,72.775604,1948400
2017-01-05,74.180000,74.440002,73.800003,74.029999,72.442886,1741800
2017-01-06,73.680000,74.459999,73.480003,74.150002,72.560318,1614700
2017-01-09,73.949997,74.050003,73.040001,73.089996,71.523033,1801900
2017-01-10,73.279999,74.300003,73.260002,73.750000,72.168892,2350000
2017-01-11,73.940002,74.260002,73.589996,73.940002,72.354820,1738500
2017-01-12,73.559998,73.790001,73.129997,73.680000,72.100388,1110500
2017-01-13,73.910004,74.349998,73.800003,73.889999,72.305893,1220200
2017-01-17,73.610001,73.889999,73.389999,73.849998,72.266747,1180000
2017-01-18,74.000000,74.830002,73.919998,74.519997,72.922379,1795800
2017-01-19,74.660004,74.779999,73.900002,74.220001,72.628822,1282100
2017-01-20,74.370003,74.959999,74.370003,74.540001,72.941963,1528400
2017-01-23,74.589996,74.650002,73.959999,74.150002,72.560318,1232700
2017-01-24,74.239998,74.660004,73.970001,74.470001,72.873459,1075500
2017-01-25,74.769997,75.529999,74.739998,75.389999,73.773735,1769100
2017-01-26,75.419998,75.849998,75.209999,75.809998,74.184723,1574900
2017-01-27,75.290001,75.809998,75.220001,75.589996,73.969444,1275500
2017-01-30,75.489998,75.669998,75.129997,75.610001,73.989014,1748100
2017-01-31,75.269997,75.580002,74.739998,75.209999,73.597588,2041900
2017-02-01,75.570000,75.970001,75.000000,75.239998,73.626945,2411700
2017-02-02,76.739998,78.120003,76.379997,77.400002,75.740639,3883200
2017-02-03,77.919998,78.000000,77.290001,77.480003,75.818916,2109700
2017-02-06,77.430000,78.220001,76.970001,78.080002,76.406067,2348300
2017-02-07,78.500000,78.680000,78.070000,78.120003,76.445206,1764900
2017-02-08,78.099998,78.190002,77.800003,77.989998,76.317986,1496600
2017-02-09,77.989998,78.389999,77.730003,78.349998,76.670273,1912700
2017-02-10,78.550003,79.309998,78.129997,78.879997,77.188896,1636700
2017-02-13,78.949997,79.639999,78.809998,79.610001,77.903252,1427500
2017-02-14,79.720001,79.820000,79.099998,79.800003,78.089188,1794800
2017-02-15,80.000000,80.720001,79.589996,80.709999,78.979675,1820200
2017-02-16,80.620003,80.820000,80.400002,80.800003,79.067741,1779000
2017-02-17,80.470001,80.480003,80.080002,80.440002,78.715462,1920300
2017-02-21,80.559998,80.800003,80.309998,80.620003,78.891609,2436700
2017-02-22,80.129997,80.779999,80.059998,80.580002,78.852463,2438500
2017-02-23,80.400002,80.900002,80.309998,80.550003,78.823112,3190200
2017-02-24,80.180000,80.910004,79.889999,80.910004,79.540764,1973300
2017-02-27,80.940002,81.510002,80.839996,81.339996,79.963478,2103000
2017-02-28,81.290001,82.290001,81.000000,82.160004,80.769608,2550500
2017-03-01,82.519997,82.830002,82.099998,82.690002,81.290634,2721300
2017-03-02,82.889999,83.050003,81.739998,81.750000,80.366539,2628200
2017-03-03,81.830002,82.000000,81.400002,81.860001,80.474678,2331400
2017-03-06,81.489998,81.750000,81.139999,81.339996,79.963478,1657000
2017-03-07,81.320000,81.699997,81.139999,81.459999,80.081444,1621800
2017-03-08,81.870003,81.970001,80.940002,81.129997,79.757027,1661400
2017-03-09,81.320000,81.629997,81.070000,81.570000,80.189590,1708500
2017-03-10,81.820000,82.110001,81.570000,82.050003,80.661469,1560600
2017-03-13,81.870003,82.129997,81.720001,82.099998,80.710617,1256700
2017-03-14,82.050003,82.309998,81.830002,82.180000,80.789261,1437100
2017-03-15,82.040001,82.750000,82.040001,82.620003,81.221817,1418800
2017-03-16,82.559998,83.000000,82.459999,82.889999,81.487251,1783600
2017-03-17,82.900002,83.089996,82.599998,82.849998,81.447914,2316300
2017-03-20,82.849998,83.059998,82.300003,82.370003,80.976051,1325000
2017-03-21,82.459999,82.699997,81.589996,81.690002,80.307556,2179300
2017-03-22,81.589996,81.820000,81.330002,81.379997,80.002808,1669800
2017-03-23,81.500000,81.919998,81.160004,81.260002,79.884827,1480700
2017-03-24,81.269997,81.510002,80.629997,80.989998,79.619400,1368900
2017-03-27,80.370003,81.320000,80.070000,81.089996,79.717697,1428200
2017-03-28,80.809998,82.099998,80.730003,81.889999,80.504173,1219000
2017-03-29,81.940002,82.080002,81.290001,81.389999,80.012627,1019300
2017-03-30,81.300003,81.830002,81.160004,81.639999,80.258400,1159100
2017-03-31,81.449997,81.790001,81.199997,81.489998,80.110931,1547600
2017-04-03,81.540001,81.750000,81.080002,81.320000,79.943802,1790100
2017-04-04,81.470001,81.800003,81.400002,81.629997,80.248566,1672300
2017-04-05,81.809998,82.169998,81.290001,81.419998,80.042114,1575200
2017-04-06,81.449997,81.599998,81.050003,81.440002,80.061790,1614200
2017-04-07,81.360001,81.489998,80.949997,81.110001,79.737366,1228400
2017-04-10,81.010002,81.669998,81.000000,81.360001,79.983139,1261700
2017-04-11,81.139999,81.290001,80.680000,81.169998,79.796356,1561100
2017-04-12,80.580002,81.120003,80.099998,80.970001,79.599739,2063800
2017-04-13,80.900002,81.260002,80.580002,80.580002,79.216339,1241300
2017-04-17,80.800003,81.629997,80.610001,81.500000,80.120773,1646600
2017-04-18,80.790001,81.110001,80.120003,80.309998,78.950905,2486200
2017-04-19,80.290001,80.589996,79.589996,79.750000,78.400383,2282500
2017-04-20,79.599998,80.410004,79.089996,80.150002,78.793617,2155800
2017-04-21,80.089996,80.190002,79.540001,79.730003,78.380722,1778800
2017-04-24,80.860001,80.980003,80.370003,80.900002,79.530914,1917900
2017-04-25,80.750000,81.379997,80.750000,81.220001,79.845505,1697200
2017-04-26,81.150002,82.510002,80.949997,81.800003,80.415703,2880700
2017-04-27,81.830002,82.230003,81.580002,81.980003,80.592644,1163300
2017-04-28,81.839996,81.940002,81.260002,81.290001,79.914322,1050300
2017-05-01,81.489998,81.849998,81.190002,81.500000,80.120773,1341900
2017-05-02,81.449997,81.879997,81.440002,81.830002,80.445183,1951100
2017-05-03,83.470001,85.000000,83.470001,84.930000,83.492722,4022900
2017-05-04,85.110001,86.029999,85.110001,85.570000,84.121895,2987700
2017-05-05,85.730003,85.870003,85.239998,85.449997,84.003914,1647500
2017-05-08,85.459999,85.489998,84.629997,84.769997,83.335426,1959000
2017-05-09,84.900002,84.980003,84.089996,84.169998,82.745583,1798300
2017-05-10,84.209999,84.629997,84.070000,84.290001,82.863556,1710900
2017-05-11,83.970001,84.239998,83.190002,83.910004,82.489998,2954700
2017-05-12,83.809998,84.599998,83.529999,84.129997,82.706261,1851300
2017-05-15,84.059998,84.650002,84.059998,84.529999,83.099487,1234000
2017-05-16,84.489998,84.779999,84.199997,84.330002,82.902885,1559700
2017-05-17,84.330002,84.709999,83.110001,84.360001,82.932365,2254900
2017-05-18,84.330002,85.300003,83.599998,84.720001,83.286278,2173900
2017-05-19,84.779999,84.800003,84.059998,84.129997,82.706261,2685800
2017-05-22,84.580002,84.879997,84.250000,84.790001,83.355103,2085400
2017-05-23,84.690002,85.500000,84.550003,85.400002,83.954765,1289100
2017-05-24,85.550003,85.889999,85.400002,85.809998,84.357826,951500
