Date,Open,High,Low,Close,Adj Close,Volume
2016-05-12,231.210007,231.860001,225.789993,227.759995,217.438248,752700
2016-05-13,227.570007,228.559998,225.000000,226.399994,216.139877,484000
2016-05-16,226.720001,229.419998,226.139999,228.850006,218.478851,354400
2016-05-17,228.639999,229.990005,225.410004,225.869995,215.633896,328100
2016-05-18,225.199997,228.369995,222.880005,225.020004,214.822433,395100
2016-05-19,221.770004,223.880005,219.380005,221.750000,211.700592,495100
2016-05-20,223.089996,223.979996,221.770004,222.589996,212.502518,442800
2016-05-23,222.410004,223.880005,220.529999,223.070007,212.960800,301000
2016-05-24,224.240005,227.149994,224.059998,226.259995,216.006195,335800
2016-05-25,226.259995,226.960007,225.610001,226.339996,216.082581,301400
2016-05-26,225.589996,228.600006,225.589996,227.520004,217.209106,363900
2016-05-27,227.949997,228.259995,225.169998,225.880005,215.643433,399000
2016-05-31,225.610001,228.649994,225.610001,228.350006,218.001495,733200
2016-06-01,227.869995,228.220001,225.410004,228.169998,217.829666,424900
2016-06-02,227.869995,229.729996,227.779999,229.729996,219.318954,301400
2016-06-03,229.000000,229.779999,226.179993,227.789993,217.466873,458600
2016-06-06,226.610001,228.990005,225.050003,228.600006,218.240189,468500
2016-06-07,229.000000,229.960007,228.270004,228.789993,218.421555,323600
2016-06-08,229.720001,231.240005,228.380005,230.610001,220.159058,521500
2016-06-09,228.850006,230.779999,226.770004,227.169998,216.874954,388800
2016-06-10,225.000000,225.960007,219.809998,222.470001,212.387985,1162200
2016-06-13,220.250000,221.559998,216.389999,217.449997,207.595474,739400
2016-06-14,217.720001,220.710007,217.460007,219.960007,209.991730,550400
2016-06-15,220.139999,222.000000,219.220001,219.800003,209.838974,564500
2016-06-16,218.910004,222.179993,216.850006,221.399994,211.366455,367500
2016-06-17,220.610001,222.419998,219.649994,221.529999,211.490555,661400
2016-06-20,222.990005,225.880005,222.740005,222.830002,212.731689,436200
2016-06-21,223.149994,224.300003,222.240005,222.889999,212.788925,403300
2016-06-22,223.259995,225.970001,222.820007,224.009995,213.858185,396500
2016-06-23,226.330002,227.380005,225.250000,225.970001,215.729355,386800
2016-06-24,219.649994,223.990005,216.199997,217.369995,207.519104,1128500
2016-06-27,214.610001,217.220001,212.639999,216.210007,206.411667,673900
2016-06-28,218.360001,219.199997,215.509995,217.369995,207.519104,472500
2016-06-29,216.990005,220.149994,216.990005,219.100006,209.170715,583000
2016-06-30,220.600006,227.419998,219.669998,227.250000,216.951355,778300
2016-07-01,226.759995,231.429993,226.759995,229.729996,219.318954,541100
2016-07-05,229.619995,229.660004,223.389999,225.779999,215.547974,481100
2016-07-06,224.279999,225.539993,220.110001,223.500000,213.371277,943400
2016-07-07,224.279999,227.089996,223.679993,225.440002,215.223373,537200
2016-07-08,227.610001,230.820007,226.880005,230.470001,220.025421,475800
2016-07-11,226.630005,233.089996,226.630005,231.559998,221.066010,477100
2016-07-12,228.289993,231.649994,227.770004,230.440002,219.996780,701400
2016-07-13,231.179993,231.589996,228.800003,230.570007,220.120911,392400
2016-07-14,232.550003,233.009995,231.300003,231.600006,221.104218,266500
2016-07-15,232.699997,233.250000,230.919998,231.309998,220.827347,542200
2016-07-18,231.539993,232.660004,227.720001,228.850006,218.478851,995600
2016-07-19,225.000000,225.000000,217.089996,217.779999,207.910507,1699900
2016-07-20,217.119995,222.000000,214.820007,217.050003,207.213593,943700
2016-07-21,217.050003,218.369995,214.940002,215.270004,205.514282,535700
2016-07-22,215.000000,218.130005,214.789993,217.839996,207.967789,898800
2016-07-25,217.759995,219.440002,216.750000,218.300003,208.406937,503200
2016-07-26,218.300003,220.500000,218.289993,219.470001,209.523911,464300
2016-07-27,219.759995,220.899994,217.949997,219.309998,209.371170,292500
2016-07-28,218.750000,221.029999,218.479996,220.220001,210.239944,348600
2016-07-29,219.399994,220.199997,217.050003,218.850006,208.932037,735100
2016-08-01,218.470001,218.740005,216.470001,218.190002,208.301956,435700
2016-08-02,218.190002,218.190002,215.160004,216.509995,206.698059,364300
2016-08-03,216.399994,217.869995,215.270004,217.350006,207.500000,343700
2016-08-04,218.300003,221.789993,217.550003,218.360001,209.640976,536100
2016-08-05,219.740005,221.389999,219.080002,221.009995,212.185150,506800
2016-08-08,221.889999,222.990005,220.210007,220.679993,211.868317,257400
2016-08-09,220.970001,221.100006,219.119995,219.570007,210.802643,309300
2016-08-10,219.699997,221.779999,219.520004,219.800003,211.023483,242900
2016-08-11,222.600006,230.350006,221.679993,229.380005,220.220947,848300
2016-08-12,229.229996,232.100006,228.259995,228.970001,219.827301,516100
2016-08-15,228.729996,231.500000,228.550003,230.990005,221.766663,321900
2016-08-16,230.539993,231.910004,229.570007,231.000000,221.776245,357400
2016-08-17,230.649994,231.589996,229.779999,230.880005,221.661041,341700
2016-08-18,231.009995,231.500000,229.940002,231.320007,222.083481,308500
2016-08-19,229.960007,232.080002,229.559998,231.380005,222.141083,289900
2016-08-22,230.729996,231.610001,229.380005,230.759995,221.545837,320400
2016-08-23,231.440002,231.949997,230.020004,230.800003,221.584244,280300
2016-08-24,231.029999,232.660004,229.729996,231.039993,221.814651,270200
2016-08-25,230.110001,231.449997,229.130005,230.929993,221.709030,313500
2016-08-26,232.360001,234.710007,231.479996,232.660004,223.369980,581200
2016-08-29,232.610001,234.789993,232.139999,234.729996,225.357315,341700
2016-08-30,234.770004,235.529999,233.479996,234.490005,225.126907,343700
2016-08-31,233.539993,233.970001,230.309998,230.660004,221.449829,618100
2016-09-01,230.929993,230.929993,226.229996,228.619995,219.491302,538300
2016-09-02,230.300003,230.929993,228.690002,230.210007,221.017807,247300
2016-09-06,230.339996,231.089996,229.619995,230.410004,221.209839,362500
2016-09-07,227.770004,227.970001,225.410004,227.649994,218.560013,566700
2016-09-08,227.399994,229.789993,226.009995,229.479996,220.316956,508600
2016-09-09,226.880005,227.720001,222.440002,222.449997,213.567657,905900
2016-09-12,221.440002,224.800003,220.419998,224.250000,215.295776,550300
2016-09-13,229.089996,229.850006,222.059998,222.080002,213.212448,635300
2016-09-14,223.460007,225.470001,222.710007,223.990005,215.046173,432900
2016-09-15,223.570007,228.570007,222.169998,227.940002,218.838425,560800
2016-09-16,226.169998,227.080002,215.199997,218.229996,209.516174,1640500
2016-09-19,219.070007,221.729996,218.880005,220.570007,211.762756,656700
2016-09-20,221.360001,221.429993,216.589996,216.589996,207.941635,415200
2016-09-21,217.000000,218.720001,215.729996,218.419998,209.698547,509300
2016-09-22,220.179993,221.460007,219.520004,220.500000,211.695511,353300
2016-09-23,220.020004,220.710007,216.500000,216.570007,207.922440,541100
2016-09-26,215.100006,217.440002,214.550003,216.520004,207.874435,494200
2016-09-27,216.520004,218.559998,216.050003,218.039993,209.333725,333600
2016-09-28,218.339996,219.470001,216.169998,219.270004,210.514664,337300
2016-09-29,219.229996,222.220001,218.949997,220.320007,211.522720,448600
2016-09-30,221.750000,226.300003,221.199997,224.839996,215.862213,491300
2016-10-03,223.690002,227.199997,223.380005,226.300003,217.263931,531000
2016-10-04,226.250000,226.960007,221.639999,222.309998,213.433228,386900
2016-10-05,223.800003,226.970001,223.660004,225.110001,216.121445,430700
2016-10-06,225.029999,228.440002,223.979996,228.089996,218.982452,417600
2016-10-07,227.479996,227.669998,223.429993,224.410004,215.449402,337100
2016-10-10,224.860001,226.160004,222.410004,223.399994,214.479721,432500
2016-10-11,221.029999,221.619995,214.369995,216.570007,207.922440,965600
2016-10-12,216.610001,218.449997,215.679993,218.059998,209.352936,626900
2016-10-13,216.839996,217.029999,212.660004,213.720001,205.186234,496600
2016-10-14,214.119995,215.869995,212.850006,214.210007,205.656677,398700
2016-10-17,213.869995,215.979996,213.449997,214.580002,206.011902,693500
2016-10-18,214.750000,215.539993,203.550003,205.860001,197.640091,2033500
2016-10-19,205.449997,206.699997,203.330002,205.000000,196.814423,901500
