Date,Open,High,Low,Close,Adj Close,Volume
2016-05-12,62.860001,63.070000,62.389999,62.490002,58.194809,9589500
2016-05-13,62.150002,62.860001,61.820000,62.000000,57.738483,7339600
2016-05-16,61.910000,62.619999,61.500000,62.450001,58.157558,6707400
2016-05-17,62.439999,62.790001,58.500000,60.250000,56.108772,31528900
2016-05-18,59.869999,60.799999,59.560001,60.459999,56.304340,10622000
2016-05-19,60.060001,60.349998,58.900002,59.279999,55.205441,9917900
2016-05-20,59.630001,60.049999,59.029999,59.689999,55.587261,11259400
2016-05-23,59.750000,59.840000,59.130001,59.299999,55.224064,6460600
2016-05-24,59.730000,60.910000,59.520000,60.700001,56.527840,8888100
2016-05-25,61.080002,61.470001,60.790001,61.220001,57.012108,5857600
2016-05-26,61.000000,62.169998,60.900002,61.900002,57.645359,6224500
2016-05-27,61.990002,63.200001,61.900002,62.709999,58.399689,5768000
2016-05-31,62.709999,63.490002,62.639999,62.930000,58.604572,7147900
2016-06-01,62.930000,63.169998,62.630001,62.830002,58.511440,5284400
2016-06-02,62.869999,65.150002,62.830002,65.089996,60.616104,11587900
2016-06-03,64.760002,65.370003,63.750000,65.000000,60.532284,10621600
2016-06-06,62.130001,62.990002,61.869999,62.820000,58.502129,16403400
2016-06-07,62.590000,63.590000,62.299999,63.099998,58.762878,10980100
2016-06-08,62.209999,62.299999,61.369999,61.730000,57.487045,13173000
2016-06-09,61.500000,62.169998,60.520000,60.750000,56.574406,11503700
2016-06-10,59.990002,61.009998,59.720001,61.000000,56.807224,11052300
2016-06-13,60.459999,61.389999,59.849998,59.930000,55.810768,11673600
2016-06-14,59.459999,60.380001,59.160000,59.900002,55.782829,11560200
2016-06-15,60.290001,61.270000,60.009998,60.400002,56.248463,7739300
2016-06-16,59.930000,60.939999,59.910000,60.900002,56.714096,7011200
2016-06-17,60.880001,60.970001,59.570000,60.009998,55.885262,12574700
2016-06-20,60.639999,61.180000,60.060001,60.110001,55.978394,7076500
2016-06-21,60.200001,60.400002,59.750000,59.980000,55.857334,6366500
2016-06-22,60.000000,61.180000,59.919998,60.389999,56.239151,6718600
2016-06-23,60.860001,61.320000,60.619999,61.310001,57.095917,5328200
2016-06-24,59.259998,60.599998,59.180000,59.860001,55.745575,9878500
2016-06-27,59.380001,59.680000,58.330002,58.680000,54.646687,7945500
2016-06-28,59.279999,60.130001,59.150002,59.990002,55.866646,9897600
2016-06-29,60.580002,62.029999,60.230000,61.810001,57.561550,9308000
2016-06-30,61.790001,62.020000,61.139999,61.910000,57.654678,7920600
2016-07-01,61.980000,63.220001,61.830002,62.709999,58.399689,6533700
2016-07-05,62.500000,62.709999,61.770000,61.919998,57.663986,6293600
2016-07-06,61.840000,63.759998,61.799999,63.369999,59.014320,9202200
