Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,97.830002,99.360001,95.889999,96.769997,95.449020,1065200
2017-01-04,96.580002,98.419998,96.250000,97.820000,96.484688,1036000
2017-01-05,97.419998,97.559998,96.559998,97.190002,95.863289,985800
2017-01-06,97.430000,98.459999,96.910004,97.690002,96.356461,751500
2017-01-09,97.000000,97.250000,96.309998,96.870003,95.547661,774800
2017-01-10,96.970001,98.239998,96.400002,97.720001,96.386047,713800
2017-01-11,97.820000,98.870003,97.300003,98.720001,97.372406,689200
2017-01-12,98.470001,99.330002,98.019997,99.050003,97.697906,835200
2017-01-13,99.250000,99.629997,98.919998,99.279999,97.924759,758900
2017-01-17,99.129997,99.419998,97.650002,97.980003,96.642509,814900
2017-01-18,98.290001,98.620003,97.099998,98.029999,96.691818,1301300
2017-01-19,97.500000,97.900002,93.580002,94.360001,93.071915,2373400
2017-01-20,94.150002,94.820000,93.330002,94.519997,93.229744,1025500
2017-01-23,94.650002,95.029999,93.709999,94.500000,93.209999,699900
2017-01-24,94.900002,96.669998,94.599998,96.480003,95.162971,690100
2017-01-25,96.779999,98.620003,95.959999,98.540001,97.194870,916600
2017-01-26,98.300003,98.879997,97.320000,98.760002,97.411858,782100
2017-01-27,98.919998,98.980003,97.779999,98.870003,97.520363,605200
2017-01-30,98.089996,99.029999,97.900002,98.930000,97.579536,594800
2017-01-31,99.250000,100.209999,98.669998,99.080002,97.727493,1312700
2017-02-01,99.489998,99.629997,97.660004,98.320000,96.977867,857500
2017-02-02,97.750000,99.080002,96.660004,97.239998,95.912605,942800
2017-02-03,97.379997,99.750000,97.080002,99.660004,98.299568,1011100
2017-02-06,99.470001,100.500000,99.050003,99.519997,98.161476,3331100
2017-02-07,99.800003,100.120003,98.230003,98.510002,97.165283,879200
2017-02-08,97.940002,98.459999,96.510002,98.190002,97.076286,746800
2017-02-09,98.330002,99.599998,98.269997,98.820000,97.699142,416100
2017-02-10,98.559998,100.540001,98.559998,100.370003,99.231567,561000
2017-02-13,100.599998,101.230003,99.760002,100.360001,99.221680,661900
2017-02-14,100.379997,100.739998,99.419998,99.500000,98.371437,557200
2017-02-15,99.449997,100.790001,99.449997,100.669998,99.528152,754100
2017-02-16,100.730003,100.970001,99.760002,100.709999,99.567703,414300
2017-02-17,100.639999,101.070000,99.830002,101.040001,99.893967,443600
2017-02-21,101.000000,101.230003,100.470001,100.820000,99.676453,496500
2017-02-22,100.790001,101.220001,98.080002,98.339996,97.224594,1840400
2017-02-23,98.480003,98.820000,97.040001,97.309998,96.206268,1254700
2017-02-24,97.089996,100.180000,96.660004,99.820000,98.687805,1173600
2017-02-27,99.430000,100.169998,99.000000,100.120003,98.984398,737600
2017-02-28,100.260002,100.260002,98.120003,98.169998,97.056519,740000
2017-03-01,98.820000,100.330002,98.820000,100.139999,99.004173,781400
2017-03-02,99.870003,99.959999,97.620003,97.849998,96.740143,771300
2017-03-03,97.930000,98.190002,97.230003,97.849998,96.740143,705700
2017-03-06,97.650002,98.739998,97.400002,98.550003,97.432205,566600
2017-03-07,98.190002,98.580002,96.510002,96.599998,95.504326,934100
2017-03-08,96.500000,97.260002,96.010002,96.769997,95.672394,1030600
2017-03-09,96.849998,97.379997,95.709999,96.180000,95.089088,1159500
2017-03-10,96.790001,97.089996,96.040001,96.650002,95.553749,919100
2017-03-13,96.610001,96.980003,95.059998,95.250000,94.169640,1319200
2017-03-14,95.059998,95.059998,93.360001,94.440002,93.368835,1333300
2017-03-15,94.769997,95.480003,94.389999,95.089996,94.011436,860100
2017-03-16,95.089996,95.410004,94.279999,94.459999,93.388596,655600
2017-03-17,94.930000,94.930000,93.419998,93.949997,92.884377,1401900
2017-03-20,93.989998,93.989998,92.629997,92.910004,91.856178,796600
2017-03-21,93.169998,93.190002,91.300003,91.610001,90.570915,1163600
2017-03-22,91.919998,92.309998,91.190002,91.699997,90.659897,954100
2017-03-23,91.610001,91.849998,90.709999,90.809998,89.779999,765900
2017-03-24,91.160004,91.750000,89.919998,90.269997,89.246124,918400
2017-03-27,89.040001,90.660004,88.699997,90.550003,89.522949,1361500
2017-03-28,90.599998,92.949997,89.419998,92.339996,91.292633,1093300
2017-03-29,91.849998,92.260002,90.410004,91.160004,90.126030,1412800
2017-03-30,90.879997,92.000000,90.879997,91.900002,90.857635,656200
2017-03-31,91.419998,92.160004,90.989998,91.739998,90.699448,701600
2017-04-03,92.040001,92.529999,90.360001,90.379997,89.354874,1055900
2017-04-04,90.290001,92.000000,90.209999,91.959999,90.916954,1127300
2017-04-05,92.290001,93.279999,92.040001,92.360001,91.312416,1634200
2017-04-06,92.339996,93.059998,91.570000,92.250000,91.203651,1511800
2017-04-07,92.110001,92.110001,91.019997,91.080002,90.046936,1088600
2017-04-10,91.589996,94.080002,91.589996,93.220001,92.162659,1040900
2017-04-11,91.430000,91.639999,90.209999,91.610001,90.570915,1209400
2017-04-12,91.650002,91.889999,90.089996,90.160004,89.137367,1308500
2017-04-13,90.230003,90.879997,88.940002,89.139999,88.128937,1455600
2017-04-17,88.269997,90.779999,88.000000,89.110001,88.099274,1861900
2017-04-18,88.769997,89.300003,88.250000,88.940002,87.931206,1084500
2017-04-19,89.430000,89.839996,88.839996,88.919998,87.911430,1028800
2017-04-20,89.529999,90.199997,89.110001,89.769997,88.751801,1240800
2017-04-21,90.150002,91.019997,89.599998,90.949997,89.918404,1007900
2017-04-24,92.349998,92.940002,91.589996,92.360001,91.312416,963900
2017-04-25,92.190002,93.470001,91.410004,92.129997,91.085022,933100
2017-04-26,92.300003,92.300003,90.580002,90.760002,89.730560,1304000
2017-04-27,90.910004,91.570000,90.830002,91.050003,90.017281,1077700
2017-04-28,90.839996,91.110001,89.080002,89.660004,88.643044,956600
2017-05-01,90.089996,90.360001,88.500000,88.610001,87.604950,1182600
2017-05-02,88.860001,89.709999,88.250000,89.650002,88.633156,2078600
2017-05-03,89.459999,89.839996,88.389999,89.269997,88.484474,1514900
2017-05-04,89.360001,89.529999,87.510002,88.550003,87.770805,1163100
2017-05-05,88.550003,88.970001,88.139999,88.730003,87.949226,804900
2017-05-08,88.690002,88.830002,87.690002,87.879997,87.106689,611900
2017-05-09,87.699997,88.099998,87.180000,87.610001,86.839073,705600
2017-05-10,87.260002,87.349998,85.860001,86.690002,85.927170,1642100
2017-05-11,86.500000,86.669998,85.680000,86.070000,85.312630,1118800
2017-05-12,85.800003,86.599998,85.589996,85.870003,85.114395,1639000
2017-05-15,85.940002,86.839996,85.830002,85.900002,85.144127,1052200
2017-05-16,85.620003,86.209999,85.239998,85.980003,85.223427,664700
2017-05-17,85.080002,85.540001,83.449997,83.519997,82.785065,786500
2017-05-18,83.519997,84.669998,83.349998,84.029999,83.290581,830500
2017-05-19,84.040001,84.820000,83.419998,84.139999,83.399612,578800
2017-05-22,84.430000,84.500000,83.620003,84.250000,83.508644,562900
2017-05-23,84.589996,85.559998,84.080002,85.070000,84.321426,679700
2017-05-24,85.059998,85.559998,84.169998,84.550003,83.806007,491700
