Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,78.110001,79.849998,78.110001,79.800003,76.939674,1750000
2017-01-04,79.650002,81.550003,79.650002,80.940002,78.038811,1881600
2017-01-05,80.650002,84.190002,79.309998,83.709999,80.709526,3326700
2017-01-06,83.550003,83.889999,81.830002,82.870003,79.899628,2195200
2017-01-09,82.989998,83.400002,82.169998,82.599998,79.639297,1331300
2017-01-10,82.820000,83.199997,82.500000,82.860001,79.889999,982700
2017-01-11,82.550003,82.980003,81.750000,82.480003,79.523605,1339000
2017-01-12,82.260002,83.919998,81.309998,83.449997,80.458832,1320800
2017-01-13,83.650002,83.940002,83.269997,83.860001,80.854149,1155100
2017-01-17,83.699997,85.220001,83.559998,85.169998,82.117188,1666600
2017-01-18,85.320000,85.349998,84.120003,84.550003,81.519417,1828100
2017-01-19,84.910004,85.269997,83.589996,83.769997,80.767372,919000
2017-01-20,84.050003,84.709999,83.629997,83.989998,80.979485,950500
2017-01-23,84.129997,84.599998,83.620003,83.919998,80.911995,969300
2017-01-24,84.050003,85.650002,84.050003,85.449997,82.387146,1131500
2017-01-25,86.110001,87.110001,86.000000,86.760002,83.650200,1468100
2017-01-26,81.120003,82.099998,80.220001,81.510002,78.588387,4222800
2017-01-27,81.419998,82.629997,81.389999,82.589996,79.629654,1649500
2017-01-30,82.000000,83.480003,81.570000,83.370003,80.881157,1336100
2017-01-31,82.940002,83.169998,82.010002,82.510002,80.046829,1828300
2017-02-01,82.480003,82.589996,81.800003,82.129997,79.678169,1265000
2017-02-02,82.070000,82.570000,81.540001,82.440002,79.978912,963800
2017-02-03,82.790001,83.230003,82.220001,82.629997,80.163246,1856400
2017-02-06,94.110001,96.339996,93.300003,94.309998,91.494568,12332700
2017-02-07,94.279999,97.570000,93.260002,94.980003,92.144569,6446000
2017-02-08,95.160004,96.730003,95.000000,96.620003,93.735611,2509500
2017-02-09,96.519997,98.260002,96.430000,97.739998,94.822166,1775400
2017-02-10,97.730003,98.000000,97.040001,97.629997,94.715439,1378500
2017-02-13,98.260002,98.760002,97.989998,98.129997,95.200523,1766000
2017-02-14,98.360001,98.589996,97.540001,97.800003,94.880386,1978700
2017-02-15,97.449997,98.059998,97.370003,97.839996,94.919182,1010600
2017-02-16,97.900002,98.199997,97.290001,97.639999,94.725159,894700
2017-02-17,97.500000,98.639999,96.820000,98.500000,95.559486,1562500
2017-02-21,98.989998,99.330002,98.269997,98.879997,95.928131,1563600
2017-02-22,98.820000,98.959999,98.309998,98.820000,95.869926,1134500
2017-02-23,98.599998,98.980003,96.930000,97.050003,94.152779,1038000
2017-02-24,96.870003,97.790001,96.500000,97.779999,94.860970,1110300
2017-02-27,97.389999,97.620003,96.660004,97.529999,94.618439,1082800
2017-02-28,97.519997,97.949997,96.800003,96.870003,93.978149,1309700
2017-03-01,97.129997,98.589996,96.879997,97.930000,95.006493,1502200
2017-03-02,97.879997,98.610001,97.290001,97.529999,94.618439,1055900
2017-03-03,97.480003,97.900002,97.040001,97.750000,94.831871,1027900
2017-03-06,97.510002,97.820000,97.010002,97.040001,94.143074,867300
2017-03-07,96.790001,97.769997,96.790001,97.199997,94.298294,1022300
2017-03-08,97.230003,97.730003,96.919998,97.379997,94.472908,836000
2017-03-09,97.680000,97.870003,97.000000,97.349998,94.443810,1001100
2017-03-10,97.879997,97.879997,97.230003,97.470001,94.560234,949800
2017-03-13,97.410004,97.900002,97.269997,97.690002,94.773659,913500
2017-03-14,97.879997,98.730003,97.489998,98.180000,95.249039,943500
2017-03-15,98.320000,99.830002,97.930000,99.510002,96.539330,1267100
2017-03-16,99.660004,100.139999,99.010002,99.239998,96.277390,953700
2017-03-17,98.989998,100.550003,98.690002,100.250000,97.257240,1341200
2017-03-20,100.220001,101.080002,99.529999,100.550003,97.548286,1355300
2017-03-21,100.720001,101.000000,98.720001,98.760002,95.811722,818600
2017-03-22,98.650002,99.169998,98.029999,98.779999,95.831123,1492600
2017-03-23,99.150002,100.230003,99.000000,99.930000,96.946800,998200
2017-03-24,100.010002,100.459999,99.720001,99.970001,96.985603,887400
2017-03-27,99.279999,99.699997,98.750000,99.050003,96.093063,1171500
2017-03-28,99.059998,99.989998,98.279999,99.400002,96.432610,925200
2017-03-29,99.050003,99.690002,98.839996,99.650002,96.675156,819200
2017-03-30,99.360001,99.709999,99.099998,99.580002,96.607246,665000
2017-03-31,99.599998,100.540001,99.440002,99.820000,96.840080,840400
2017-04-03,99.900002,100.349998,99.230003,99.589996,96.616936,1323200
2017-04-04,99.230003,99.809998,97.610001,97.849998,94.928886,865400
2017-04-05,98.010002,98.209999,96.330002,96.559998,93.677391,2023000
2017-04-06,96.489998,96.879997,96.040001,96.430000,93.551277,1598200
2017-04-07,96.690002,96.769997,95.540001,95.750000,92.891571,971100
2017-04-10,95.870003,96.139999,94.760002,95.779999,92.920685,805200
2017-04-11,95.430000,96.330002,94.870003,96.290001,93.415459,848400
2017-04-12,96.209999,96.989998,95.650002,96.459999,93.580383,946300
2017-04-13,96.110001,96.529999,95.459999,95.500000,92.649040,916000
2017-04-17,95.739998,96.190002,95.070000,95.830002,92.969185,709400
2017-04-18,95.760002,96.190002,95.410004,95.690002,92.833374,673700
2017-04-19,96.160004,96.510002,94.980003,95.510002,92.658745,982600
2017-04-20,96.019997,96.559998,95.519997,96.010002,93.143814,1018400
2017-04-21,94.839996,96.519997,94.790001,96.029999,93.163216,1997700
2017-04-24,102.279999,104.139999,99.680000,101.699997,98.663948,5715000
2017-04-25,101.169998,102.800003,100.930000,101.570000,98.537834,1713300
2017-04-26,101.370003,101.989998,100.900002,101.040001,98.023651,1129600
2017-04-27,100.809998,101.040001,99.730003,100.519997,98.072433,1284600
2017-04-28,100.300003,100.360001,98.500000,99.110001,96.696770,1474900
2017-05-01,99.480003,99.480003,98.010002,98.779999,96.374809,1316500
2017-05-02,99.400002,100.029999,98.989998,99.669998,97.243134,977300
2017-05-03,99.650002,99.919998,98.669998,99.080002,96.667496,826500
2017-05-04,99.300003,99.709999,98.910004,99.370003,96.950439,786800
2017-05-05,99.599998,100.220001,99.120003,100.199997,97.760231,488500
2017-05-08,100.449997,100.769997,99.650002,99.750000,97.321190,430500
2017-05-09,99.599998,101.199997,99.430000,101.190002,98.726128,1093600
2017-05-10,101.120003,101.860001,100.720001,101.820000,99.340775,1090500
2017-05-11,101.269997,101.519997,100.449997,101.379997,98.911491,588700
2017-05-12,101.059998,101.550003,100.849998,101.370003,98.901749,472700
2017-05-15,101.230003,101.820000,100.879997,101.290001,98.823692,502700
2017-05-16,101.129997,101.209999,100.599998,101.019997,98.560257,650700
2017-05-17,100.550003,101.080002,99.410004,99.470001,97.048004,713100
2017-05-18,99.349998,99.830002,98.620003,99.529999,97.106544,669000
2017-05-19,99.570000,101.580002,98.269997,101.050003,98.589539,748600
2017-05-22,100.680000,102.080002,100.500000,101.260002,98.794426,782700
2017-05-23,101.650002,101.730003,100.510002,100.980003,98.521240,608400
2017-05-24,101.730003,104.110001,101.540001,103.959999,101.428673,1171400
